07082002;220;A;USD;3,0590;3,0598;1,0000;1,0000
08082002;220;A;USD;2,8875;2,8883;1,0000;1,0000
09082002;220;A;USD;2,9956;2,9964;1,0000;1,0000
12082002;220;A;USD;3,0971;3,0979;1,0000;1,0000
13082002;220;A;USD;3,2086;3,2094;1,0000;1,0000
14082002;220;A;USD;3,1957;3,1965;1,0000;1,0000
15082002;220;A;USD;3,1904;3,1912;1,0000;1,0000
16082002;220;A;USD;3,1612;3,1620;1,0000;1,0000
19082002;220;A;USD;3,1134;3,1142;1,0000;1,0000
20082002;220;A;USD;3,0915;3,0923;1,0000;1,0000
21082002;220;A;USD;3,0786;3,0794;1,0000;1,0000
22082002;220;A;USD;3,1409;3,1417;1,0000;1,0000
23082002;220;A;USD;3,1128;3,1136;1,0000;1,0000
26082002;220;A;USD;3,0780;3,0788;1,0000;1,0000
27082002;220;A;USD;3,0941;3,0949;1,0000;1,0000
28082002;220;A;USD;3,1211;3,1219;1,0000;1,0000
29082002;220;A;USD;3,1231;3,1239;1,0000;1,0000
30082002;220;A;USD;3,0215;3,0223;1,0000;1,0000
02092002;220;A;USD;3,0278;3,0286;1,0000;1,0000
03092002;220;A;USD;3,0980;3,0988;1,0000;1,0000
04092002;220;A;USD;3,1317;3,1325;1,0000;1,0000
05092002;220;A;USD;3,1504;3,1512;1,0000;1,0000
06092002;220;A;USD;3,1775;3,1783;1,0000;1,0000
09092002;220;A;USD;3,1304;3,1312;1,0000;1,0000
10092002;220;A;USD;3,1298;3,1306;1,0000;1,0000
11092002;220;A;USD;3,1145;3,1153;1,0000;1,0000
12092002;220;A;USD;3,1231;3,1239;1,0000;1,0000
13092002;220;A;USD;3,1498;3,1506;1,0000;1,0000
16092002;220;A;USD;3,1876;3,1884;1,0000;1,0000
17092002;220;A;USD;3,2240;3,2248;1,0000;1,0000
18092002;220;A;USD;3,3232;3,3240;1,0000;1,0000
19092002;220;A;USD;3,3835;3,3843;1,0000;1,0000
20092002;220;A;USD;3,4269;3,4277;1,0000;1,0000
23092002;220;A;USD;3,5440;3,5448;1,0000;1,0000
24092002;220;A;USD;3,6208;3,6216;1,0000;1,0000
25092002;220;A;USD;3,7249;3,7257;1,0000;1,0000
26092002;220;A;USD;3,7508;3,7516;1,0000;1,0000
27092002;220;A;USD;3,8533;3,8541;1,0000;1,0000
30092002;220;A;USD;3,8941;3,8949;1,0000;1,0000
01102002;220;A;USD;3,7459;3,7467;1,0000;1,0000
