01042003;220;A;USD;3,3351;3,3359;1,0000;1,0000
02042003;220;A;USD;3,2787;3,2795;1,0000;1,0000
03042003;220;A;USD;3,2555;3,2563;1,0000;1,0000
04042003;220;A;USD;3,2461;3,2469;1,0000;1,0000
07042003;220;A;USD;3,1715;3,1723;1,0000;1,0000
08042003;220;A;USD;3,1641;3,1649;1,0000;1,0000
09042003;220;A;USD;3,1849;3,1857;1,0000;1,0000
10042003;220;A;USD;3,2149;3,2157;1,0000;1,0000
11042003;220;A;USD;3,2139;3,2147;1,0000;1,0000
14042003;220;A;USD;3,1810;3,1818;1,0000;1,0000
15042003;220;A;USD;3,1146;3,1154;1,0000;1,0000
16042003;220;A;USD;3,0744;3,0752;1,0000;1,0000
17042003;220;A;USD;3,0281;3,0289;1,0000;1,0000
22042003;220;A;USD;3,0631;3,0639;1,0000;1,0000
23042003;220;A;USD;3,0139;3,0147;1,0000;1,0000
24042003;220;A;USD;3,0021;3,0029;1,0000;1,0000
25042003;220;A;USD;3,0115;3,0123;1,0000;1,0000
28042003;220;A;USD;2,9907;2,9915;1,0000;1,0000
29042003;220;A;USD;2,9243;2,9251;1,0000;1,0000
30042003;220;A;USD;2,8890;2,8898;1,0000;1,0000
02052003;220;A;USD;2,9151;2,9159;1,0000;1,0000
05052003;220;A;USD;2,9837;2,9845;1,0000;1,0000
06052003;220;A;USD;3,0269;3,0277;1,0000;1,0000
07052003;220;A;USD;2,9631;2,9639;1,0000;1,0000
08052003;220;A;USD;2,9169;2,9177;1,0000;1,0000
09052003;220;A;USD;2,8794;2,8802;1,0000;1,0000
12052003;220;A;USD;2,8749;2,8757;1,0000;1,0000
13052003;220;A;USD;2,8645;2,8653;1,0000;1,0000
14052003;220;A;USD;2,8894;2,8902;1,0000;1,0000
15052003;220;A;USD;2,9298;2,9306;1,0000;1,0000
16052003;220;A;USD;2,9723;2,9731;1,0000;1,0000
19052003;220;A;USD;2,9807;2,9815;1,0000;1,0000
20052003;220;A;USD;3,0133;3,0141;1,0000;1,0000
21052003;220;A;USD;3,0101;3,0109;1,0000;1,0000
22052003;220;A;USD;2,9834;2,9842;1,0000;1,0000
23052003;220;A;USD;2,9437;2,9445;1,0000;1,0000
26052003;220;A;USD;2,9557;2,9565;1,0000;1,0000
27052003;220;A;USD;3,0249;3,0257;1,0000;1,0000
28052003;220;A;USD;3,0132;3,0140;1,0000;1,0000
29052003;220;A;USD;2,9480;2,9488;1,0000;1,0000
30052003;220;A;USD;2,9648;2,9656;1,0000;1,0000
02062003;220;A;USD;2,9772;2,9780;1,0000;1,0000
03062003;220;A;USD;2,9632;2,9640;1,0000;1,0000
04062003;220;A;USD;2,9104;2,9112;1,0000;1,0000
05062003;220;A;USD;2,8921;2,8929;1,0000;1,0000
06062003;220;A;USD;2,8483;2,8491;1,0000;1,0000
09062003;220;A;USD;2,8674;2,8682;1,0000;1,0000
10062003;220;A;USD;2,8595;2,8603;1,0000;1,0000
11062003;220;A;USD;2,8684;2,8692;1,0000;1,0000
12062003;220;A;USD;2,8612;2,8620;1,0000;1,0000
13062003;220;A;USD;2,8562;2,8570;1,0000;1,0000
16062003;220;A;USD;2,8500;2,8508;1,0000;1,0000
17062003;220;A;USD;2,8736;2,8744;1,0000;1,0000
18062003;220;A;USD;2,8894;2,8902;1,0000;1,0000
20062003;220;A;USD;2,8925;2,8933;1,0000;1,0000
23062003;220;A;USD;2,8780;2,8788;1,0000;1,0000
24062003;220;A;USD;2,8608;2,8616;1,0000;1,0000
25062003;220;A;USD;2,8551;2,8559;1,0000;1,0000
26062003;220;A;USD;2,8932;2,8940;1,0000;1,0000
27062003;220;A;USD;2,8804;2,8812;1,0000;1,0000
30062003;220;A;USD;2,8712;2,8720;1,0000;1,0000
01072003;220;A;USD;2,8435;2,8443;1,0000;1,0000
02072003;220;A;USD;2,8211;2,8219;1,0000;1,0000
03072003;220;A;USD;2,8324;2,8332;1,0000;1,0000
04072003;220;A;USD;2,8291;2,8299;1,0000;1,0000
07072003;220;A;USD;2,8668;2,8676;1,0000;1,0000
08072003;220;A;USD;2,8815;2,8823;1,0000;1,0000
09072003;220;A;USD;2,8663;2,8671;1,0000;1,0000
10072003;220;A;USD;2,8914;2,8922;1,0000;1,0000
11072003;220;A;USD;2,9021;2,9029;1,0000;1,0000
14072003;220;A;USD;2,8745;2,8753;1,0000;1,0000
15072003;220;A;USD;2,8546;2,8554;1,0000;1,0000
16072003;220;A;USD;2,8669;2,8677;1,0000;1,0000
17072003;220;A;USD;2,8555;2,8563;1,0000;1,0000
18072003;220;A;USD;2,8766;2,8774;1,0000;1,0000
21072003;220;A;USD;2,8820;2,8828;1,0000;1,0000
22072003;220;A;USD;2,8818;2,8826;1,0000;1,0000
23072003;220;A;USD;2,8870;2,8878;1,0000;1,0000
24072003;220;A;USD;2,8953;2,8961;1,0000;1,0000
25072003;220;A;USD;2,8877;2,8885;1,0000;1,0000
28072003;220;A;USD;2,8957;2,8965;1,0000;1,0000
29072003;220;A;USD;2,9147;2,9155;1,0000;1,0000
30072003;220;A;USD;2,9465;2,9473;1,0000;1,0000
31072003;220;A;USD;2,9647;2,9655;1,0000;1,0000
01082003;220;A;USD;2,9998;3,0006;1,0000;1,0000
04082003;220;A;USD;3,0732;3,0740;1,0000;1,0000
05082003;220;A;USD;3,0358;3,0366;1,0000;1,0000
06082003;220;A;USD;3,0382;3,0390;1,0000;1,0000
07082003;220;A;USD;3,0061;3,0069;1,0000;1,0000
08082003;220;A;USD;2,9884;2,9892;1,0000;1,0000
11082003;220;A;USD;2,9937;2,9945;1,0000;1,0000
12082003;220;A;USD;3,0229;3,0237;1,0000;1,0000
13082003;220;A;USD;3,0301;3,0309;1,0000;1,0000
14082003;220;A;USD;3,0132;3,0140;1,0000;1,0000
15082003;220;A;USD;2,9922;2,9930;1,0000;1,0000
18082003;220;A;USD;2,9840;2,9848;1,0000;1,0000
19082003;220;A;USD;2,9965;2,9973;1,0000;1,0000
20082003;220;A;USD;3,0002;3,0010;1,0000;1,0000
21082003;220;A;USD;3,0024;3,0032;1,0000;1,0000
22082003;220;A;USD;2,9918;2,9926;1,0000;1,0000
25082003;220;A;USD;2,9887;2,9895;1,0000;1,0000
26082003;220;A;USD;2,9888;2,9896;1,0000;1,0000
27082003;220;A;USD;2,9726;2,9734;1,0000;1,0000
28082003;220;A;USD;2,9523;2,9531;1,0000;1,0000
29082003;220;A;USD;2,9657;2,9665;1,0000;1,0000
01092003;220;A;USD;2,9832;2,9840;1,0000;1,0000
02092003;220;A;USD;2,9781;2,9789;1,0000;1,0000
03092003;220;A;USD;2,9560;2,9568;1,0000;1,0000
04092003;220;A;USD;2,9410;2,9418;1,0000;1,0000
05092003;220;A;USD;2,9208;2,9216;1,0000;1,0000
08092003;220;A;USD;2,9147;2,9155;1,0000;1,0000
09092003;220;A;USD;2,9298;2,9306;1,0000;1,0000
10092003;220;A;USD;2,9117;2,9125;1,0000;1,0000
11092003;220;A;USD;2,8983;2,8991;1,0000;1,0000
12092003;220;A;USD;2,8951;2,8959;1,0000;1,0000
15092003;220;A;USD;2,8890;2,8898;1,0000;1,0000
16092003;220;A;USD;2,8959;2,8967;1,0000;1,0000
17092003;220;A;USD;2,9049;2,9057;1,0000;1,0000
18092003;220;A;USD;2,8967;2,8975;1,0000;1,0000
19092003;220;A;USD;2,9057;2,9065;1,0000;1,0000
22092003;220;A;USD;2,9013;2,9021;1,0000;1,0000
23092003;220;A;USD;2,9137;2,9145;1,0000;1,0000
24092003;220;A;USD;2,9236;2,9244;1,0000;1,0000
25092003;220;A;USD;2,9298;2,9306;1,0000;1,0000
26092003;220;A;USD;2,9365;2,9373;1,0000;1,0000
29092003;220;A;USD;2,9366;2,9374;1,0000;1,0000
30092003;220;A;USD;2,9226;2,9234;1,0000;1,0000
01102003;220;A;USD;2,9026;2,9034;1,0000;1,0000
