"Date","Price_Arabica","Price_Robusta","Close_USD_60kg"
2007-04-24,114.65,95.67,138.097190018387
2007-04-25,114.56,95.32,138.031047481613
2007-04-26,113.9,93.15,137.2373875
2007-04-27,112.51,90.58,137.56808
2007-04-30,111.42,91.1,136.443727518387
2007-05-02,111.53,90.4,134.525704963226
2007-05-03,111.17,90.97,134.062737481613
2007-05-04,111.8,90.57,136.24531
2007-05-07,111.58,91.28,134.790265018387
2007-05-08,111.48,91.47,135.2532325
2007-05-09,112.94,91.89,136.5760025
2007-05-10,112.87,91.57,137.038969981613
2007-05-11,112.09,92.16,135.980760036774
2007-05-14,114.23,93.14,137.832629963226
2007-05-15,114.92,95.47,138.427882518387
2007-05-16,118.15,97.26,141.8670825
2007-05-17,121.44,97.47,145.967667481613
2007-05-18,120.26,97.81,144.843315
2007-05-21,122.1,99.53,148.15024
2007-05-22,121.43,99.87,147.554997536774
2007-05-23,121.62,98.63,148.216382536774
2007-05-24,122.34,98.24,149.935977481613
2007-05-25,122.29,99.37,149.340735018387
2007-05-29,120.58,99.65,146.430634963226
2007-05-30,121.75,99.71,147.290437481613
2007-05-31,122.21,99.94,148.017965018387
2007-06-01,127.99,102.84,155.293200018387
2007-06-04,124.03,101.87,152.515385036774
2007-06-05,125.58,101.37,154.168847536774
2007-06-06,124.86,101.59,154.036562463226
2007-06-08,121.88,103.51,151.920132481613
2007-06-11,125.56,105.17,152.647660018387
2007-06-12,123.46,104.93,150.068252463226
2007-06-13,125.48,105.4,151.589439981613
2007-06-14,125.85,105.76,151.7878575
2007-06-15,126.83,106.97,151.721714963226
2007-06-18,126.35,107.71,152.383099963226
2007-06-19,125.35,107.2,149.935977481613
2007-06-20,126.22,106.6,152.11855
2007-06-21,125.03,107.06,151.523307536774
2007-06-22,124.24,105.73,150.266669981613
2007-06-25,119.09,104.39,145.5047
2007-06-26,121.13,104.65,145.438557463226
2007-06-27,123.1,105.39,146.033810018387
2007-06-28,124.49,106.42,146.562920036774
2007-06-29,124.8,105.65,146.82747
2007-07-02,125.02,106.6,145.769249963226
2007-07-03,124.57,106.45,144.314204981613
2007-07-05,125.41,106.32,143.255995036774
2007-07-06,124.94,106.53,141.8670825
2007-07-09,123.08,106.97,141.602532536774
2007-07-10,127.14,107.75,143.520545
2007-07-11,125.76,108.18,144.446479963226
2007-07-12,127.08,108.29,144.711040018387
2007-07-13,125.96,107.22,142.5284675
2007-07-16,127.21,106.39,144.5126225
2007-07-17,127.8,107.62,146.298359981613
2007-07-18,128.76,107.9,148.811625
2007-07-19,129.68,108.86,149.1423175
2007-07-20,128.87,109.18,150.79578
2007-07-23,128.71,109.26,148.613207481613
2007-07-24,129.77,107.52,153.1106275
2007-07-25,128.49,106.79,151.060329963226
2007-07-26,122.9,104.17,147.356580018387
2007-07-27,127.04,104.21,149.076174963226
2007-07-30,127.44,105.86,149.406867463226
2007-07-31,127.78,106.16,151.192615036774
2007-08-01,126.71,105.1,149.605284981613
2007-08-02,129.84,106.68,153.705869963226
2007-08-03,129.23,105.65,155.623892518387
2007-08-06,130.76,104.96,156.615970018387
2007-08-07,129.63,105.19,155.359332463226
2007-08-08,133.06,106.14,156.748245
2007-08-09,131.65,104.32,158.071015
2007-08-10,131.52,102.95,159.526059981613
2007-08-13,133.4,103.78,159.7244775
2007-08-14,131.1,101.81,157.608047518387
2007-08-15,128.67,98.8,157.674179963226
2007-08-16,124.29,96.3,147.224305036774
2007-08-17,128.95,98.88,152.846077536774
2007-08-20,128.99,99.46,151.920132481613
2007-08-21,128.97,99.37,151.1264725
2007-08-22,130.22,100.41,151.391022463226
2007-08-23,131.49,101.32,153.242902481613
2007-08-24,133.01,103.59,151.655582518387
2007-08-27,128.9,103.37,149.605284981613
2007-08-28,126.71,100.65,150.332812518387
2007-08-29,127.77,102.52,149.010042518387
2007-08-30,127.72,101.94,147.8195475
2007-08-31,128.41,102.65,149.010042518387
2007-09-04,130.58,104.16,151.523307536774
2007-09-05,127.83,102.94,148.745482463226
2007-09-06,128.54,103.91,150.200537536774
2007-09-10,132.75,104.95,154.830232536774
2007-09-11,132.46,106.84,154.168847536774
2007-09-12,132.37,107.43,154.896364981613
2007-09-13,131.36,107.22,153.705869963226
2007-09-14,133.09,108.17,156.153002536774
2007-09-17,136.9,108.14,165.34625
2007-09-18,141.94,110.71,167.594954963226
2007-09-19,142.58,110.86,173.745847573547
2007-09-20,141.98,109.71,176.126817426453
2007-09-21,140.58,110.17,171.827814926453
2007-09-24,143.5,109.58,175.134739926453
2007-09-25,144.83,110.86,176.060695073547
2007-09-26,140.72,111.25,170.108230073547
2007-09-27,142.03,111.25,170.372780036774
2007-09-28,141.9,111.98,170.174352426453
2007-10-01,149.1,113.93,178.375542573547
2007-10-02,147.08,112.77,177.648015036774
2007-10-03,147.24,111.87,179.698312573547
2007-10-04,147.54,112.63,178.838499963226
2007-10-05,149.38,113.45,181.21949
2007-10-08,149.31,113.27,183.5343375
2007-10-09,145.44,113.41,176.9204875
2007-10-10,145.25,113.73,176.457509926453
2007-10-11,149.32,114.17,182.8729525
2007-10-15,140.87,113.12,172.026242536774
2007-10-16,140.29,111.98,169.512967426453
2007-10-17,140.72,112.98,171.364857536774
2007-10-18,139.81,114.67,165.875360018387
2007-10-19,138.04,113.76,165.34625
2007-10-22,136.32,112.64,163.428237536774
2007-10-23,137.51,113.79,163.825062481613
2007-10-24,136.13,113.6,163.362095
2007-10-25,134.87,113.91,159.526059981613
2007-10-26,137.01,116.18,160.650412463226
2007-10-29,138.47,116.96,161.840907481613
2007-10-30,137.53,117.4,161.245665018387
2007-10-31,138.1,118.63,160.518137481613
2007-11-01,139.9,117.56,162.171599981613
2007-11-05,136.6,117.29,158.666257463226
2007-11-06,138.3,118.52,159.658334963226
2007-11-07,140.3,118.57,159.327642463226
2007-11-08,140.05,118.04,161.245665018387
2007-11-09,140.02,118.28,161.0472475
2007-11-12,137,115.75,161.0472475
2007-11-13,138.73,116.97,162.171599981613
2007-11-14,142.28,119.55,164.288029963226
2007-11-16,141.52,118.3,165.213975018387
2007-11-19,137.16,117.13,160.914972518387
2007-11-20,139.26,116.9,164.486447481613
2007-11-21,138.29,116.3,163.295952463226
2007-11-26,135.6,113.41,161.510214981613
2007-11-27,134.74,112.69,161.7086325
2007-11-28,140.73,115.21,166.404470036774
2007-11-29,140.15,115.55,165.610799963226
2007-11-30,141.19,115.53,166.602877463226
2007-12-03,141.39,114.93,167.528822518387
2007-12-04,142.74,113.68,168.454757481613
2007-12-05,145.2,114.95,169.380702536774
2007-12-06,142.93,116.52,166.536745018387
2007-12-07,146.25,117.85,168.9838675
2007-12-10,146.2,117.51,172.224649963226
2007-12-11,148.17,117.82,172.092385073547
2007-12-12,148.36,117.02,173.018320036774
2007-12-13,146.42,116.16,172.158507426453
2007-12-14,145.86,115.22,172.9521775
2007-12-17,145.88,114.69,172.224649963226
2007-12-18,146.78,114.71,173.745847573547
2007-12-19,149.33,115.19,177.912565
2007-12-20,148.39,114.94,176.854344963226
2007-12-21,148.2,115.72,177.515729963226
2007-12-26,145.79,116.99,176.788202426453
2007-12-27,148.2,117.89,174.341090036774
2007-12-28,147.33,116.59,176.060695073547
2008-01-02,147.43,117.45,177.25118
2008-01-03,151.78,118.37,178.838499963226
2008-01-04,149.03,118.46,175.531574963226
2008-01-07,148.32,118.05,173.811969926453
2008-01-08,152.46,118.38,179.169192463226
2008-01-09,151.42,117.89,179.367620073547
2008-01-10,153.5,119.17,180.756512426453
2008-01-11,154.48,120.32,180.293555036774
2008-01-14,155.27,120.82,181.947017536774
2008-01-15,153.72,120.11,181.021082573547
2008-01-16,150.9,118.51,178.441664926453
2008-01-17,150.11,117.74,177.780279926453
2008-01-18,150.5,117.76,176.060695073547
2008-01-22,150.46,117.18,178.57395
2008-01-23,146.91,115.44,173.679705036774
2008-01-24,151,118.4,175.068617573547
2008-01-25,150.31,117.38,173.878112463226
2008-01-28,150.95,117.98,177.515729963226
2008-01-29,150.76,118.16,176.854344963226
2008-01-30,152.61,118.55,180.624247536774
2008-01-31,154.02,120.03,182.740667426453
2008-02-01,155.45,121.32,183.997315073547
2008-02-06,155.54,120.55,189.354517426453
2008-02-07,156.15,120.21,189.552945036774
2008-02-08,158.04,120.79,194.711739963226
2008-02-11,159.57,121.86,195.637674926453
2008-02-12,160.07,122.85,195.703817463226
2008-02-13,161.82,122.82,197.754115
2008-02-14,164.82,124.47,201.854710073547
2008-02-15,163.93,125.61,198.217092573547
2008-02-19,167.41,127.94,205.095492536774
2008-02-20,166.72,129.66,204.500250073547
2008-02-21,169.07,131.64,206.815097573547
2008-02-22,171.64,133.35,211.841607426453
2008-02-25,172.9,134.35,213.891904963226
2008-02-26,171.22,135.66,209.262209963226
2008-02-27,174.18,138.81,213.627355
2008-02-28,176.34,140.99,218.25705
2008-02-29,172.39,141.55,217.727950073547
2008-03-03,174.62,143.17,218.786149926453
2008-03-04,170.3,142.99,215.346960036774
2008-03-05,169.26,142.65,213.9580475
2008-03-06,159.54,136.79,201.06104
2008-03-07,158.53,133.99,196.7620375
2008-03-10,155.52,128.62,196.1006525
2008-03-11,159.7,134.67,198.613907426453
2008-03-12,163.61,139.97,200.862632573547
2008-03-13,165.83,140.63,205.823020073547
2008-03-14,157.27,135.62,198.481642536774
2008-03-17,144.53,128.45,177.648015036774
2008-03-18,150.57,130.84,179.632170036774
2008-03-19,142.3,132.29,175.862267463226
2008-03-20,140.14,127.57,173.150584926453
2008-03-24,141.59,125.23,170.3066375
2008-03-25,147.57,129.53,175.465432426453
2008-03-26,148.61,132.56,175.002475036774
2008-03-27,148.61,132.21,175.333167536774
2008-03-28,144.63,130.24,172.489199926453
2008-03-31,142.43,129.81,168.520900018387
2008-04-01,144.42,129.71,170.769615073547
2008-04-02,147.93,130.82,170.174352426453
2008-04-03,149.79,131.73,173.679705036774
2008-04-04,148.96,132.03,174.473354926453
2008-04-07,150.54,132.37,176.722080073547
2008-04-08,150.36,133.27,176.192959963226
2008-04-09,156.93,134.42,180.558105
2008-04-10,149.52,134.47,174.2749475
2008-04-11,148.39,133.75,173.084462573547
2008-04-14,151.89,134.1,173.415155073547
2008-04-15,154.72,134.5,177.515729963226
2008-04-16,155.33,136.08,178.2432575
2008-04-17,160.39,136.1,184.724822426453
2008-04-18,153.5,133.86,178.9046425
2008-04-22,155.84,133.29,178.970785036774
2008-04-23,155.16,132.68,179.103049926453
2008-04-24,151.11,129.63,172.9521775
2008-04-25,151.55,126.67,172.555342463226
2008-04-28,151.01,126.28,176.655937536774
2008-04-29,150.4,124.73,177.714157573547
2008-04-30,153.49,128.16,177.978707536774
2008-05-02,149.83,126.36,170.042087536774
2008-05-05,153.14,126.63,174.2749475
2008-05-06,152.83,127,175.730002573547
2008-05-07,148.33,124.93,172.158507426453
2008-05-08,150.04,124.33,177.118894926453
2008-05-09,152.85,124.53,179.89672
2008-05-12,155.14,125.01,182.806809963226
2008-05-13,154.69,125.79,181.087204926453
2008-05-14,156.07,126.58,181.616325036774
2008-05-15,156.18,127.29,180.822654963226
2008-05-16,157.98,128.2,182.54226
2008-05-19,154.54,128.39,178.706235073547
2008-05-20,156,128.49,180.954940036774
2008-05-21,158.41,127.59,185.783042463226
2008-05-23,152.01,127.83,177.25118
2008-05-27,149.77,128.48,174.60564
2008-05-28,153.58,130.19,179.367620073547
2008-05-29,153.71,131.41,175.267025
2008-05-30,154.48,131.61,177.118894926453
2008-06-02,157.07,131.8,181.682467573547
2008-06-03,153.07,129.42,175.267025
2008-06-04,154.01,129.14,175.5977175
2008-06-05,157.79,129.27,179.632170036774
2008-06-06,156.44,128.72,179.698312573547
2008-06-09,152.91,126.84,173.349012536774
2008-06-10,154.01,126.67,178.640092536774
2008-06-11,153.43,126.03,176.722080073547
2008-06-12,155.97,126.9,178.044850073547
2008-06-13,155.83,127.4,177.780279926453
2008-06-16,156.46,129.38,179.962862536774
2008-06-17,159.96,130.55,183.997315073547
2008-06-18,155.61,130.75,180.756512426453
2008-06-19,157.16,130.87,181.153347463226
2008-06-20,162.16,132.1,190.412737463226
2008-06-23,157.85,131.94,190.214330036774
2008-06-24,160.95,133.47,192.926012573547
2008-06-25,163.22,134.62,195.240860073547
2008-06-26,165.2,134.56,200.0689625
2008-06-27,164.57,135.32,198.613907426453
2008-06-30,165.42,136.19,199.605984926453
2008-07-01,165.26,137.14,201.986974963226
2008-07-02,166.25,137.65,202.979052463226
2008-07-03,162.88,136.94,197.820257536774
2008-07-07,156.52,135.43,186.576712536774
2008-07-08,155.73,130.04,184.790964963226
2008-07-09,155.76,132.89,183.005237573547
2008-07-10,155.38,133.53,184.1957225
2008-07-11,157.31,136.36,185.253942536774
2008-07-14,159.37,135.91,186.246020036774
2008-07-15,158.01,136.85,183.203645
2008-07-16,156.77,135.96,183.666622573547
2008-07-17,153.7,136.72,179.301477536774
2008-07-18,155.62,136.7,179.433742426453
2008-07-21,156.2,137.47,179.103049926453
2008-07-22,155.52,136.72,181.814732463226
2008-07-23,153.9,135.62,179.830577463226
2008-07-24,153.86,135.69,178.838499963226
2008-07-25,156.14,136.57,181.616325036774
2008-07-28,153.37,136.4,178.970785036774
2008-08-11,151.57,133.04,179.698312573547
2008-08-12,153.14,131.58,181.814732463226
2008-08-13,151.28,132.19,179.301477536774
2008-08-14,150.5,130.81,178.772357426453
2008-08-15,148.82,130.34,175.730002573547
2008-08-18,149.28,130.03,177.185037463226
2008-08-19,152.19,131.38,180.161269963226
2008-08-20,153.43,131.41,181.616325036774
2008-08-21,157.64,132.96,184.989392573547
2008-08-22,155.65,131.72,185.5184925
2008-08-25,153.5,130.94,183.997315073547
2008-08-26,158.26,131.1,190.082044963226
2008-08-27,159.44,132.49,190.214330036774
2008-08-28,159.46,131.22,189.4868025
2008-08-29,158.15,131.86,187.701054926453
2008-09-02,155.07,128.82,185.915327536774
2008-09-04,154.5,126.31,189.817495
2008-09-05,151.99,126.34,183.666622573547
2008-09-08,151.28,123.84,184.790964963226
2008-09-09,146.63,121.94,179.89672
2008-09-10,146.97,120.72,180.822654963226
2008-09-11,145.16,120.34,177.714157573547
2008-09-12,147.57,123.14,178.706235073547
2008-09-15,144.57,121.02,178.9046425
2008-09-16,142.65,119.04,171.761692573547
2008-09-17,140.4,116.55,171.232572463226
2008-09-18,136.57,112.13,167.264262463226
2008-09-19,142.98,119.9,176.060695073547
2008-09-22,146.44,122.04,180.690390073547
2008-09-23,142.85,119.94,178.441664926453
2008-09-24,141.85,118.66,179.433742426453
2008-09-25,145.55,120.95,182.013160073547
2008-09-26,140.51,118.45,177.449587426453
2008-09-29,133.16,109.89,172.2907925
2008-09-30,137.46,114.1,172.555342463226
2008-10-01,136.45,113.05,170.769615073547
2008-10-02,129.69,108.19,165.941492463226
2008-10-03,127.85,107.54,161.444082536774
2008-10-06,114.03,98.44,151.457165
2008-10-07,110.64,94.33,151.060329963226
2008-10-08,114.93,96.76,151.523307536774
2008-10-09,117.67,100.92,151.655582518387
2008-10-10,112.33,95.45,152.581517481613
2008-10-13,120.83,103.34,155.623892518387
2008-10-14,122.65,105.29,157.343487463226
2008-10-15,118.48,101.24,149.8037025
2008-10-16,117.61,100.7,149.406867463226
2008-10-17,121.91,104.56,152.912209981613
2008-10-20,121.16,104.42,151.457165
2008-10-21,115.58,99.2,151.1264725
2008-10-22,109.53,93.47,148.943899981613
2008-10-23,112.37,96.6,145.636974981613
2008-10-24,109.95,95.11,143.718962518387
2008-10-27,111.56,98.04,142.5284675
2008-10-28,114.77,101.1,142.462324963226
2008-10-29,118.76,103.12,148.414789963226
2008-10-30,119.5,105.77,146.82747
2008-10-31,117.41,101.75,149.47301
2008-11-03,117.17,101.8,148.613207481613
2008-11-04,121.73,104.87,154.367254963226
2008-11-05,121.07,104.41,153.970430018387
2008-11-06,116.92,100.78,146.82747
2008-11-07,118.16,102.46,148.282514981613
2008-11-10,117.56,100.43,149.208460036774
2008-11-11,116.59,99.57,148.547075036774
2008-11-12,114.05,96.91,147.8195475
2008-11-13,110.58,93.64,146.033810018387
2008-11-14,115.16,98.29,146.761327463226
2008-11-17,114.08,97.84,146.232227536774
2008-11-18,112.31,95.59,146.298359981613
2008-11-19,112.07,93.33,146.82747
2008-11-20,108.64,92.84,143.255995036774
2008-11-21,108.87,89.87,144.115787463226
2008-11-24,114.43,95.14,148.414789963226
2008-11-25,113.71,95.92,148.811625
2008-11-26,117.32,97.84,150.928054981613
2008-11-28,114.2,97.32,150.928054981613
2008-12-01,114.21,97.02,147.687272518387
2008-12-02,110.99,94.09,145.8353925
2008-12-03,107.53,91.68,144.975589981613
2008-12-04,104.01,90.44,138.229465
2008-12-05,105.54,93.41,134.393429981613
2008-12-08,106.47,91.6,142.5284675
2008-12-09,107.82,92.11,142.925302536774
2008-12-10,109.12,92.89,143.454402463226
2008-12-11,111.97,97.08,146.893612536774
2008-12-12,111.1,95.48,145.306282481613
2008-12-15,110.17,95.18,143.255995036774
2008-12-16,110.71,95.4,144.975589981613
2008-12-17,111.86,95.74,146.166085
2008-12-18,111.28,94.87,146.430634963226
2008-12-19,111,94.07,146.761327463226
2008-12-22,107.26,92.08,143.322127481613
2008-12-23,107.57,92.3,142.131632463226
2008-12-29,105.68,91.26,141.073422518387
2008-12-30,108.54,93.81,142.263917536774
2009-01-06,116.59,101.47,153.573594981613
2009-01-07,113.92,98.87,151.060329963226
2009-01-08,113.17,96.87,150.068252463226
2009-01-09,116.49,99.27,154.631815018387
2009-01-12,115.83,97.16,151.457165
2009-01-13,114.84,96.89,151.7878575
2009-01-14,114.44,96.49,151.655582518387
2009-01-15,112.82,95.08,150.663505018387
2009-01-16,115.22,97.8,153.176770036774
2009-01-20,113.88,96.56,151.986275018387
2009-01-21,114.87,97.24,155.491617536774
2009-01-22,116.67,98.58,158.004872463226
2009-01-23,117.3,98.94,158.269432518387
2009-01-26,120.34,100.13,161.642489963226
2009-01-27,120.43,100.05,161.245665018387
2009-01-28,123.48,102.58,162.039325
2009-01-29,120.57,101.77,160.716555
2009-01-30,118.63,100.57,157.277355018387
2009-02-03,120.51,99.24,157.7403225
2009-02-04,118.18,99.47,153.309045018387
2009-02-05,119.97,99.51,157.674179963226
2009-02-06,121.26,100.71,158.137157536774
2009-02-09,123.02,101.04,160.584280018387
2009-02-10,120.27,100.24,154.565672481613
2009-02-11,119.33,98.61,153.176770036774
2009-02-12,116.72,98.48,148.348657518387
2009-02-13,117.46,98.17,148.613207481613
2009-02-17,112.82,94.84,145.967667481613
2009-02-18,111.47,93.72,143.983512481613
2009-02-19,111.96,93.93,145.107864963226
2009-02-20,110.36,91.92,144.049655018387
2009-02-25,113.07,92.7,146.364502518387
2009-02-26,113.44,94.56,146.430634963226
2009-02-27,111.87,92.53,144.777172463226
2009-03-02,107.43,90.46,136.972837536774
2009-03-03,108.08,90.86,137.700354981613
2009-03-04,110.43,93.04,140.610455036774
2009-03-05,110.18,92.57,140.941147536774
2009-03-06,109.05,91.85,139.287685036774
2009-03-09,108.85,91.17,137.832629963226
2009-03-11,109.21,88.65,138.824707463226
2009-03-12,112.93,91.48,143.454402463226
2009-03-13,112.94,90.87,143.255995036774
2009-03-16,113.59,93.03,143.983512481613
2009-03-17,112.69,91.13,144.5126225
2009-03-18,117.15,93.08,147.025887518387
2009-03-19,117.8,94.1,151.060329963226
2009-03-20,117.66,92.4,153.705869963226
2009-03-23,118.66,94.18,155.425475
2009-03-24,118.85,93.88,154.4333975
2009-03-25,118.55,94.41,154.367254963226
2009-03-26,119.33,94.48,155.227057481613
2009-03-27,116.39,91.11,153.242902481613
2009-03-30,114.03,89.28,149.47301
2009-03-31,115.48,89.57,153.1106275
2009-04-01,116.11,90.5,151.457165
2009-04-02,119.02,92.09,154.499540036774
2009-04-03,120.45,93.08,156.615970018387
2009-04-06,118.98,92.35,155.425475
2009-04-07,119.84,92.16,155.425475
2009-04-08,119.75,92.68,156.351409963226
2009-04-09,121.35,94.92,157.806465036774
2009-04-13,117.41,94.55,152.383099963226
2009-04-14,116.12,91.04,152.647660018387
2009-04-15,117.19,90.78,153.044484963226
2009-04-16,117.98,91.3,150.4650875
2009-04-17,116.52,90.2,147.951822481613
2009-04-20,113.47,87.16,147.687272518387
2009-04-22,117.47,88.21,154.697947463226
2009-04-23,118.45,87.86,155.7561675
2009-04-24,120.75,88.73,157.40963
2009-04-27,116.03,88.52,151.986275018387
2009-04-28,116.89,88.78,153.044484963226
2009-04-29,118.07,90.42,153.507462536774
2009-04-30,117.58,90.8,152.11855
2009-05-04,122,93.53,158.996949963226
2009-05-05,123.48,92.57,163.560512518387
2009-05-06,125.17,93.94,163.957337463226
2009-05-07,125.27,94.24,163.560512518387
2009-05-08,127.9,96.05,166.272184963226
2009-05-11,129.6,95.11,169.116142481613
2009-05-12,129.44,94.7,169.512967426453
2009-05-13,127.58,93.78,167.859515018387
2009-05-14,129.21,94.45,169.248417463226
2009-05-18,129.53,93.95,171.166429926453
2009-05-19,133.03,96.73,175.002475036774
2009-05-20,133.3,97.55,176.325245036774
2009-05-22,133.13,96.76,178.57395
2009-05-26,134.26,97.55,180.491962463226
2009-05-27,133.66,97.79,179.235335
2009-05-28,134.71,98.48,180.954940036774
2009-05-29,136.86,100.26,181.748589926453
2009-06-01,141.38,100.92,188.1640325
2009-06-02,142.85,101.37,187.83334
2009-06-03,136.87,99.88,183.005237573547
2009-06-04,139.46,100.84,184.129579963226
2009-06-05,135.91,100.16,177.052772573547
2009-06-08,132.79,99.21,172.026242536774
2009-06-09,135.2,100.12,173.481277426453
2009-06-12,133.24,100.18,171.364857536774
2009-06-15,127.7,97.31,160.518137481613
2009-06-16,128.79,96.31,161.907050018387
2009-06-17,126.45,96.35,156.682102463226
2009-06-18,127.15,95.21,159.327642463226
2009-06-19,125.93,94.4,154.367254963226
2009-06-22,123.91,90.44,155.690024963226
2009-06-23,125.01,91.75,153.639737518387
2009-06-24,125.2,90.82,153.639737518387
2009-06-25,127.53,91.31,155.491617536774
2009-06-26,127.96,91.64,154.4333975
2009-06-29,126.99,90.73,155.888442481613
2009-06-30,126.65,92.03,155.160925036774
2009-07-01,128.45,93.41,153.970430018387
2009-07-02,125.79,91.92,152.184692536774
2009-07-06,126.12,90.67,152.647660018387
2009-07-07,123.85,89.7,150.79578
2009-07-08,122.83,88.55,149.47301
2009-07-09,124.14,89.62,150.200537536774
2009-07-10,123.02,89.43,148.547075036774
2009-07-13,124.21,90.55,148.547075036774
2009-07-14,125.49,91.34,149.340735018387
2009-07-15,128.65,92.05,152.978352518387
2009-07-16,128.01,93.19,150.134395
2009-07-17,127.21,92.62,153.7720125
2009-07-20,129.75,94.77,158.4017075
2009-07-21,129.44,94.31,158.666257463226
2009-07-22,129.68,94.46,158.864674981613
2009-07-23,132.69,95.84,164.751007536774
2009-07-24,130.97,95.34,163.957337463226
2009-07-27,132.8,97.11,164.618722463226
2009-07-28,131.27,97.23,162.436160036774
2009-07-29,130.65,95.61,162.502292481613
2009-07-30,132.94,98.16,165.280107463226
2009-07-31,134.77,98.04,169.116142481613
2009-08-03,138.72,100.77,175.994552536774
2009-08-04,140.54,101.67,175.92841
2009-08-05,141.67,102.2,173.944255
2009-08-06,141.8,101.3,178.177114963226
2009-08-07,143.31,101.8,182.409974926453
2009-08-10,140.63,100.63,179.698312573547
2009-08-11,141.37,101.16,181.087204926453
2009-08-12,142.48,101.7,179.301477536774
2009-08-13,141,101.52,175.5977175
2009-08-14,137.39,100.56,170.571187463226
2009-08-17,135.75,98.86,165.941492463226
2009-08-18,137.11,100.34,165.0155575
2009-08-19,137.12,100.19,165.809217481613
2009-08-20,136.25,100.64,162.303874963226
2009-08-21,136.73,102.04,163.626644963226
2009-08-24,136.05,101.41,160.05517
2009-08-25,134.72,100.41,158.798542536774
2009-08-26,138.11,101.04,163.494369981613
2009-08-27,135.83,100.09,158.930817518387
2009-08-28,134.47,99.39,160.187444981613
2009-08-31,133.67,99.44,159.922895018387
2009-09-01,131.82,97.77,157.674179963226
2009-09-02,133.1,99.51,159.261510018387
2009-09-03,133.64,101.13,158.467850036774
2009-09-04,135.53,102.92,162.502292481613
2009-09-08,136.51,102.97,162.70071
2009-09-09,137.44,103.48,163.626644963226
2009-09-10,137.19,104.18,163.229820018387
2009-09-11,137.77,103.36,165.743085036774
2009-09-14,141.76,104.76,174.737925073547
2009-09-15,143.68,104.93,176.722080073547
2009-09-16,143.2,105.28,176.192959963226
2009-09-17,144.95,105.47,178.640092536774
2009-09-18,144.04,105.42,178.309400036774
2009-09-21,143.89,104.45,179.433742426453
2009-09-22,146.89,105.62,182.608402536774
2009-09-23,144.97,106.37,180.425819926453
2009-09-24,138.93,104.4,171.034165036774
2009-09-25,139.8,104.64,168.917724963226
2009-09-28,139.83,104.58,168.190207518387
2009-09-29,139.11,104.71,166.007635
2009-09-30,142.71,105.3,169.050010036774
2009-10-01,139.58,104.61,167.594954963226
2009-10-02,144.01,105,171.563264963226
2009-10-05,144.9,105.99,171.232572463226
2009-10-06,149.23,106.59,176.722080073547
2009-10-07,149.63,107.38,177.5818725
2009-10-08,151.59,107.44,182.409974926453
2009-10-09,149.78,107.51,179.433742426453
2009-10-13,151.49,108.27,183.137502463226
2009-10-14,153.85,109.27,184.1957225
2009-10-15,154.14,108.91,182.2115675
2009-10-16,157.62,107.99,188.957702573547
2009-10-19,158.01,107.01,190.8095725
2009-10-20,153.39,103.76,187.568790036774
2009-10-21,156.28,104.51,190.875715036774
2009-10-22,154.26,103.08,190.015902426453
2009-10-23,151.36,101.86,181.417897426453
2009-10-26,148.51,97.57,180.558105
2009-10-27,151.24,97.24,180.359697573547
2009-10-28,148.16,96.22,178.044850073547
2009-10-29,152.24,97.87,180.8887975
2009-10-30,149.75,96.45,179.235335
2009-11-03,154.98,96.65,186.642855073547
2009-11-04,158.77,98.59,186.1798775
2009-11-05,160.26,98.57,187.965625073547
2009-11-06,160.02,98.04,183.732744926453
2009-11-09,161.14,95.69,185.253942536774
2009-11-10,154.51,89.1,177.317322536774
2009-11-11,154.88,85.61,175.531574963226
2009-11-12,152.74,84.83,172.819892426453
2009-11-13,155.67,86.07,173.415155073547
2009-11-16,160.15,88.05,180.359697573547
2009-11-17,158.4,89.25,179.5660275
2009-11-18,161.22,91.93,182.608402536774
2009-11-19,155.81,91.12,178.640092536774
2009-11-20,155.64,91.83,178.044850073547
2009-11-23,159.9,94.76,180.293555036774
2009-11-24,158.27,98.31,179.962862536774
2009-11-25,160.07,99.24,183.600480036774
2009-11-27,156.91,97.22,182.476117463226
2009-11-30,158.2,98.03,187.5026475
2009-12-01,161.76,100.65,188.494725
2009-12-02,161.88,101.3,189.420659963226
2009-12-03,163.43,102.4,190.677287426453
2009-12-04,159.63,101.36,186.642855073547
2009-12-07,162.17,101.47,193.4551125
2009-12-08,160.82,101.17,190.015902426453
2009-12-09,160.64,100.28,187.238097536774
2009-12-10,161.34,100.99,188.693132426453
2009-12-11,161.86,101.83,188.627010073547
2009-12-14,163.65,103.35,192.926012573547
2009-12-15,163.69,103.96,194.711739963226
2009-12-16,165.37,104.84,196.034509963226
2009-12-17,161.34,100.47,193.12442
2009-12-18,159.71,100.45,190.941857573547
2009-12-21,159.62,99.59,192.595320073547
2009-12-22,158.86,97.8,188.428582463226
2009-12-23,160.9,98.13,188.693132426453
2009-12-28,156.94,98.42,181.153347463226
2009-12-29,156.35,98.45,180.359697573547
2009-12-30,156.5,98.27,180.756512426453
2010-01-04,160.81,101.33,187.634932573547
2010-01-05,160.99,100.27,186.51057
2010-01-06,159.42,100.45,187.304240073547
2010-01-07,158.69,99.76,187.701054926453
2010-01-08,162.78,101.14,192.264627573547
2010-01-11,160.96,101.64,190.082044963226
2010-01-12,160.67,101.55,189.288395073547
