Date,log_PTAX,log_Price_Arabica,log_Price_Robusta,log_Close_USD_60kg,ret_PTAX,ret_Arabica,ret_Robusta,ret_Close_USD_60kg
2001-12-12,0.8565831894118707,3.8022081394209395,3.092858984284714,4.071840697053119,0.005706028086041037,0.0073933348983343805,4.53823470461856e-4,0.010198319511014908
2001-12-13,0.8690733302650396,3.802654468372781,3.0878555624297968,4.067320984314129,0.012490140853168907,4.4632895184149035e-4,-0.0050034218549170895,-0.004519712738989767
2001-12-14,0.8687797492031033,3.7981821890043865,3.0823685802135374,4.0593618226666095,-2.9358106193633215e-4,-0.0044722793683944495,-0.005486982216259317,-0.007959161647519863
2001-12-17,0.8578138021151792,3.786913194385302,3.080073421987742,4.115949281793986,-0.010965947087924088,-0.011268994619084705,-0.0022951582257952907,0.056587459127376505
2001-12-18,0.8514321595256585,3.795938526407344,3.084200921541599,4.110540939606195,-0.006381642589520675,0.009025332022042143,0.004127499553856939,-0.005408342187791071
2001-12-19,0.8298610038757674,3.7945899085360506,3.077312260546414,4.127745730689882,-0.021571155649891094,-0.0013486178712933672,-0.006888660995185258,0.017204791083687
2001-12-20,0.8416533888591693,3.8073289343134804,3.056356895370426,4.183718825670111,0.011792384983401849,0.012739025777429802,-0.02095536517598795,0.055973094980228844
2001-12-21,0.8463402591763397,3.7918872041881655,3.064791809485486,4.122400982705356,0.004686870317170411,-0.015441730125314912,0.008434914115059922,-0.06131784296475473
2001-12-27,0.8422135284778393,3.7950396499423267,3.046425387869509,4.119180335296228,-0.004126730698500447,0.0031524457541611817,-0.01836642161597668,-0.0032206474091278636
2001-12-28,0.8417395846097722,3.7916616487569623,3.0666566118906897,4.112707837304452,-4.739438680670949e-4,-0.0033780011853643543,0.020231224021180605,-0.006472497991776294
2002-01-02,0.8357745788097013,3.8170527678369193,3.0694473113762717,4.1372948101094735,-0.005965005800070866,0.025391119079956948,0.002790699485581971,0.024586972805021645
2002-01-03,0.8299482220520906,3.832113622199844,3.0731561705187946,4.140457733743514,-0.005826356757610673,0.015060854362924925,0.0037088591425229467,0.003162923634040027
2002-01-04,0.8372908136400052,3.821441627196908,3.0610517396746335,4.162322201725742,0.007342591587914615,-0.010671995002936363,-0.01210443084416113,0.021864467982228852
2002-01-07,0.8513467952334901,3.826682958261131,3.068052935133617,4.156123850487913,0.014055981593484868,0.005241331064222976,0.007001195458983478,-0.006198351237829414
2002-01-08,0.8524559630448272,3.821222641101649,3.0459499897146083,4.162322201725742,0.001109167811337075,-0.005460317159481587,-0.0221029454190087,0.006198351237829414
2002-01-09,0.8668483550602886,3.8575668196320874,3.072230244526716,4.208608115190035,0.014392392015461386,0.03634417853043814,0.026280254812107717,0.04628591346429278
2002-01-10,0.871125987919763,3.849083205654272,3.0601145324832593,4.2174187600075275,0.004277632859474467,-0.008483613977815274,-0.012115712043456739,0.008810644817492275
2002-01-11,0.8824443510903252,3.82319179172153,3.054001181677967,4.182710268081549,0.011318363170562118,-0.02589141393274197,-0.006113350805292406,-0.03470849192597836
2002-01-14,0.8784642463336985,3.8392372357024933,3.0572976292121457,4.199719228055614,-0.00398010475662669,0.016045443980963192,0.0032964475341787924,0.017008959974065263
2002-01-15,0.8631009033600359,3.8550292839080256,3.080532875246456,4.196738569642103,-0.015363342973662597,0.01579204820553226,0.023235246034310375,-0.00298065841351125
2002-01-16,0.869911658687361,3.85248529271195,3.0855729775537806,4.176637390321016,0.006810755327325113,-0.0025439911960756234,0.0050401023073245454,-0.020101179321087237
2002-01-17,0.8603973998336151,3.8465240231954505,3.0754672415728446,4.168482369955703,-0.009514258853745905,-0.005961269516499446,-0.010105735980936004,-0.00815502036531246
2002-01-18,0.865081644467413,3.836437018471551,3.0809921175048145,4.138350283595486,0.004684244633797907,-0.010087004723899451,0.00552487593196993,-0.03013208636021769
2002-01-22,0.8614965797870164,3.829510583853682,3.065724645374026,4.1256112093243935,-0.0035850646803965436,-0.006926434617869237,-0.015267472130788384,-0.012739074271092221
2002-01-23,0.8672685407885599,3.8400972658565573,3.0591764461105257,4.124542278437614,0.005771961001543424,0.010586682002875492,-0.006548199263500365,-0.0010689308867792846
2002-01-24,0.8746767571536908,3.845883202923601,3.056356895370426,4.118104504387726,0.007408216365130893,0.005785937067043889,-0.0028195507400998743,-0.006437774049888212
2002-01-25,0.8773835695586716,3.827771452980555,3.044998514856909,4.106193173012965,0.0027068124049808295,-0.018111749943046096,-0.011358380513516675,-0.01191133137476097
2002-01-28,0.884923896124655,3.8190301385789813,3.0392705755684744,4.087500989821872,0.007540326565983468,-0.008741314401573774,-0.005727939288434847,-0.018692183191093115
2002-01-29,0.8851715128152852,3.817712325956905,3.031099417391282,4.079701541390437,2.476166906301147e-4,-0.0013178126220765307,-0.008171158177192162,-0.007799448431434541
2002-01-30,0.8913420865101901,3.820126990723609,3.0204248861443626,4.0897183363616785,0.006170573694904924,0.0024146647667042664,-0.010674531246919639,0.010016794971241083
2002-01-31,0.8830648139755278,3.8238473145244205,3.0233474405869645,4.088610235378315,-0.008277272534662261,0.0037203238008114425,0.002922554442601921,-0.001108100983363336
2002-02-01,0.8821546699444728,3.8245024078986507,3.019448800171307,4.096340860112751,-9.10144031055049e-4,6.550933742301979e-4,-0.0038986404156573506,0.007730624734436198
2002-02-04,0.884923896124655,3.819469023817538,3.0091419604639085,4.0974403486598225,0.0027692261801822715,-0.005033384081112757,-0.010306839707398652,0.0010994885470712035
2002-02-05,0.8843458852915029,3.8159525366774125,3.0041963519661206,4.083051577185897,-5.780108331521205e-4,-0.003516487140125424,-0.004945608497787912,-0.014388771473925921
2002-02-06,0.8840154433223664,3.8128654338949275,2.994231147427724,4.088610235378315,-3.3044196913656343e-4,-0.0030871027824850295,-0.009965204538396666,0.00555865819241852
2002-02-07,0.8968224486787568,3.810211739281461,2.9806186357439426,4.081936145093959,0.012807005356390455,-0.0026536946134663175,-0.013612511683781303,-0.006674090284356282
2002-02-08,0.9038537117704719,3.8130862575681226,2.9816333491744893,4.076340159494271,0.00703126309171509,0.0028745182866614094,0.0010147134305467098,-0.005595985599687658
2002-02-13,0.8850889807308905,3.8205653949393112,3.0032042883926917,4.050187498967776,-0.018764731039581428,0.00747913737118866,0.021570939218202412,-0.026152660526495453
2002-02-14,0.8857902864257713,3.8218794555751803,2.993730270883318,4.058219635506541,7.01305694880805e-4,0.0013140606358690299,-0.009474017509373933,0.008032136538765222
2002-02-15,0.8911780310590799,3.8249388985210326,2.998229153752578,4.066187770555289,0.0053877446333086,0.003059442945852364,0.004498882869260257,0.00796813504874816
2002-02-19,0.8857902864257713,3.830161978947826,3.0041963519661206,4.0593618226666095,-0.0053877446333086,0.005223080426793203,0.005967198213542524,-0.006825947888679629
2002-02-20,0.8872326042741419,3.841171264456195,3.0101281538377234,4.1309388725188025,0.0014423178483705668,0.011009285508368993,0.005931801871602804,0.07157704985219304
2002-02-21,0.8854603214815526,3.856933039110186,3.0373539482448106,4.171548320813544,-0.0017722827925892304,0.01576177465399109,0.027225794407087278,0.04060944829474167
2002-02-22,0.8867795284997665,3.8370839187636525,3.0411835364579085,4.150929033610809,0.0013192070182138638,-0.01984912034653341,0.0038295882130978676,-0.020619287202735315
2002-02-25,0.8780487396172871,3.8159525366774125,3.0373539482448106,4.1309388725188025,-0.008730788882479357,-0.02113138208623999,-0.0038295882130978676,-0.019990161092006353
2002-02-26,0.8732579620567352,3.8196883942253503,3.046425387869509,4.10510318812559,-0.0047907775605519065,0.0037358575479378153,0.009071439624698474,-0.025835684393212155
2002-02-27,0.8682342984584661,3.8196883942253503,3.046425387869509,4.078582364199645,-0.0050236635982691125,0,0,-0.02652082392594579
2002-02-28,0.8536490772139743,3.834709902325476,3.077312260546414,4.080819467423782,-0.014585221244491797,0.01502150810012548,0.03088687267690471,0.0022371032241377264
2002-03-01,0.8584921131467831,3.839667343236006,3.072230244526716,4.10510318812559,0.00484303593280877,0.004957440910529964,-0.0050820160196978215,0.024283720701808065
2002-03-04,0.8515175165313866,3.844814255734696,3.100992784211484,4.102919814424448,-0.006974596615396456,0.005146912498690259,0.02876253968476794,-0.0021833737011425214
2002-03-05,0.8437630488670719,3.8653505972297153,3.1063787936410545,4.1256112093243935,-0.007754467664314757,0.02053634149501926,0.005386009429570571,0.02269139489994565
2002-03-06,0.8552660300363805,3.8632528410587166,3.090132948975475,4.156123850487913,0.01150298116930859,-0.0020977561709987214,-0.016245844665579323,0.030512641163519483
2002-03-07,0.8613275537988685,3.851848282392076,3.1245651453969594,4.138350283595486,0.00606152376248803,-0.011404558666640696,0.03443219642148421,-0.01777356689242726
2002-03-08,0.857898616160436,3.873697891106478,3.1480240838962494,4.160260376786637,-0.00342893763843255,0.021849608714402002,0.02345893849929004,0.021910093191150892
2002-03-11,0.8538619835998411,3.9247417778359206,3.2164729402518906,4.247185706147282,-0.004036632560594833,0.05104388672944271,0.06844885635564113,0.08692532936064534
2002-03-12,0.8542451009022733,3.9539324085053558,3.239462458476589,4.294307643999096,3.831173024322343e-4,0.02919063066943517,0.022989518224698635,0.04712193785181373
2002-03-13,0.8487824720913942,3.9221713364799613,3.194173212227829,4.276092204614058,-0.005462628810879111,-0.031761072025394466,-0.045289246248760406,-0.018215439385037335
2002-03-14,0.851901532920805,3.9203879217597737,3.168003494494444,4.274252235592357,0.0031190608294107136,-0.001783414720187615,-0.026169717733384612,-0.0018399690217014708
2002-03-15,0.8562009669962433,3.9160150266976834,3.145444546782318,4.282505391399528,0.004299434075438313,-0.004372895062090265,-0.022558947712126187,0.008253155807171453
2002-03-18,0.8504073067585287,3.872033997211783,3.1023420086122493,4.203679568840628,-0.0057936602377145485,-0.043981029485900436,-0.043102538170068705,-0.07882582255890025
2002-03-19,0.8515175165313866,3.891412051524022,3.1307001339644756,4.256601971849388,0.0011102097728579174,0.019378054312238824,0.02835812535222626,0.05292240300876028
2002-03-20,0.8492958630498767,3.933784497209659,3.199896858270398,4.305079713438067,-0.002221653481509933,0.04237244568563714,0.06919672430592261,0.04847774158867857
2002-03-21,0.853350932100281,3.916413353729439,3.1867657709499673,4.267785728548664,0.004055069050404314,-0.017371143480219953,-0.01313108732043089,-0.03729398488940294
2002-03-22,0.8547556957563583,3.922765101960048,3.1949928844048685,4.274252235592357,0.0014047636560773347,0.006351748230609022,0.008227113454901236,0.006466507043692893
2002-03-25,0.8603973998336151,3.9166124577619534,3.176803048446293,4.277010886093631,0.005641704077256726,-0.006152644198094581,-0.018189835958575706,0.002758650501274218
2002-03-26,0.8545004309177036,3.933980172780188,3.1982648709640764,4.28796987201258,-0.005896968915911516,0.01736771501823453,0.021461822517783613,0.010958985918948727
2002-03-27,0.8489108445428424,3.943909194290468,3.2128577525426376,4.304186471096946,-0.005589586374861177,0.009929021510279856,0.014592881578561201,0.016216599084366123
2002-03-28,0.8431177071362403,3.960813169597578,3.246490991901174,4.326281934426772,-0.005793137406602034,0.016903975307110297,0.03363323935853657,0.02209546332982626
2002-04-01,0.8424288832756998,3.97855952922839,3.2441536320524693,4.348754776940729,-6.888238605405883e-4,0.01774635963081206,-0.0023373598487048675,0.02247284251395687
2002-04-02,0.8338651874988247,4.011325206502009,3.277522020300934,4.3631801180487555,-0.008563695776875102,0.032765677273618454,0.033368388248464775,0.014425341108026402
2002-04-03,0.8319086226015204,4.001863709427935,3.2526973733437115,4.364863658673005,-0.001956564897304225,-0.0094614970740734,-0.02482464695722264,0.0016835406242492468
2002-04-04,0.8380264418780298,3.9742463486082777,3.2418107961506966,4.319264334997991,0.00611781927650934,-0.027617360819657488,-0.01088657719301489,-0.04559932367501407
2002-04-05,0.8295993036954454,3.9529729917571004,3.2339614622862416,4.2870612079353885,-0.008427138182584337,-0.021273356851177372,-0.007849333864454966,-0.0322031270626022
2002-04-08,0.8288574477123919,3.9331972406595526,3.2120525995200753,4.269637552672696,-7.41855983053541e-4,-0.01977575109754781,-0.021908862766166326,-0.017423655262692073
2002-04-09,0.8260158536343696,3.9718002094640066,3.2422016501716975,4.3068638080323,-0.0028415940780223137,0.03860296880445402,0.03014905065162221,0.03722625535960322
2002-04-10,0.8210125515578411,3.971423348709594,3.250374491927572,4.305972158609322,-0.0050033020765284375,-3.768607544127889e-4,0.008172841755874405,-8.916494229778138e-4
2002-04-11,0.8201762286884863,3.9573787071489432,3.221272949467922,4.2861517174367965,-8.363228693548663e-4,-0.01404464156065055,-0.02910154245964991,-0.01982044117252535
2002-04-12,0.8323872476514493,3.9182038645032273,3.192942442841696,4.253786433391483,0.01221101896296306,-0.03917484264571591,-0.028330506626225826,-0.032365284045313025
2002-04-15,0.84070474491756,3.917209532115446,3.192531849528599,4.25284615619979,0.00831749726611064,-9.943323877812382e-4,-4.105933130973405e-4,-9.402771916935393e-4
2002-04-16,0.8403595602403321,3.906004933102583,3.188416617383492,4.25001993625504,-3.4518467722788326e-4,-0.011204599012863081,-0.004115232145106784,-0.0028262199447501857
2002-04-17,0.840057425874566,3.8995454839170334,3.1834558796369405,4.259409676604879,-3.0213436576609354e-4,-0.006459449185549637,-0.00496073774655148,0.00938974034983886
2002-04-18,0.8470263949723733,3.94138761405805,3.2055879305412653,4.300605433043146,0.006968969097807309,0.041842130141016565,0.022132050904324796,0.04119575643826767
2002-04-19,0.8445369096107647,3.906004933102583,3.186352633162641,4.250962873381393,-0.0024894853616086454,-0.03538268095546693,-0.019235297378624505,-0.049642559661752905
2002-04-22,0.8478834032092549,3.910622024512518,3.1822118404966093,4.265930397969588,0.0033464935984902633,0.004617091409934826,-0.004140792666031512,0.014967524588194614
2002-04-23,0.8538619835998411,3.9134220263418533,3.1871787381249463,4.276092204614058,0.005978580390586186,0.0028000018293354856,0.004966897628337019,0.010161806644470417
2002-04-24,0.8573047667262287,3.894469846180557,3.1908877883280318,4.247185706147282,0.003442783126387572,-0.018952180161296184,0.003709050203085429,-0.028906498466776398
2002-04-25,0.8614543259683214,3.8600979325632268,3.1742967814702334,4.201701358984232,0.004149559242092704,-0.034371913617330385,-0.01659100685779835,-0.04548434716305039
2002-04-26,0.856880372542547,3.853121897507985,3.17220341666977,4.185732971156395,-0.00457395342577438,-0.006976035055241692,-0.0020933648004635153,-0.015968387827836494
2002-04-29,0.8624257123819441,3.846096855311979,3.167161389181522,4.17967847778503,0.00554533983939709,-0.0070250421960058596,-0.005042027488248113,-0.006054493371364877
2002-04-30,0.8597203803857607,3.851635855413051,3.1788868166518376,4.2056539483481705,-0.002705331996183391,0.005539000101071778,0.011725427470315797,0.025975470563140313
2002-05-02,0.8658391883780567,3.8128654338949275,3.169685580677429,4.168482369955703,0.006118807992296027,-0.03877042151812349,-0.009201235974408473,-0.0371715783924671
2002-05-03,0.8816578783797117,3.8006444174447567,3.17220341666977,4.171548320813544,0.015818690001654923,-0.012221016450170819,0.002517835992340789,0.0030659508578407824
2002-05-06,0.8890017516364843,3.80954721383891,3.1663185741295248,4.167458319928015,0.0073438732567726595,0.008902796394153256,-0.005884842540245128,-0.004090000885529577
2002-05-07,0.8826925824432196,3.8044377947482086,3.1742967814702334,4.171548320813544,-0.006309169193264741,-0.005109419090701284,0.007978207340708643,0.004090000885529577
2002-05-08,0.8895770783557316,3.799078246412012,3.1717842173343502,4.159227867951927,0.006884495912512056,-0.005359548336196784,-0.0025125641358831885,-0.012320452861617426
2002-05-09,0.8968632342080567,3.7618975468505083,3.119718253334982,4.136238302071007,0.00728615585232506,-0.037180699561503605,-0.05206596399936814,-0.022989565880919827
2002-05-10,0.9097896455317951,3.7630588522881876,3.130263166511597,4.140457733743514,0.012926411323738396,0.0011613054376793386,0.0105449131766151,0.004219431672506602
2002-05-13,0.9143688863114565,3.73552446193698,3.1130707659712242,4.124542278437614,0.004579240779661431,-0.027534390351207527,-0.017192400540372965,-0.01591545530589933
2002-05-14,0.9224318366309181,3.7445506514843974,3.121483478859551,4.140457733743514,0.008062950319461581,0.009026189547417296,0.008412712888326901,0.01591545530589933
2002-05-15,0.9209598147224175,3.7417090677584683,3.1346242724206097,4.139404563837663,-0.0014720219085005981,-0.00284158372592902,0.013140793561058572,-0.0010531699058509147
2002-05-16,0.9082182367832686,3.775744987135518,3.157425862551978,4.159227867951927,-0.012741577939148874,0.03403591937704986,0.02280159013136851,0.01982330411426414
2002-05-17,0.9067655106490836,3.763754988759043,3.1548704948922883,4.159227867951927,-0.0014527261341850117,-0.011989998376475075,-0.002555367659689889,0
2002-05-20,0.9057150055019704,3.76630335107874,3.177637076851603,4.177652088276117,-0.0010505051471132454,0.0025483623196969063,0.022766581959314802,0.018424220324190443
2002-05-21,0.9077342291910343,3.7832801295354206,3.2003044392827653,4.244343492727263,0.0020192236890639315,0.016976778456680552,0.022667362431162186,0.06669140445114596
2002-05-22,0.9169305271614944,3.750209709265542,3.1578511230304263,4.2056539483481705,0.009196297970460066,-0.03307042026987839,-0.04245331625233906,-0.038689544379092666
2002-05-23,0.9280611874730704,3.7480913137457823,3.1570004211501135,4.2056539483481705,0.011130660311576057,-0.002118395519759897,-8.507018803127764e-4,0
2002-05-24,0.9258449446789667,3.7483269127573564,3.1616703510974213,4.219366224850396,-0.0022162427941037066,2.355990115741058e-4,0.00466992994730786,0.013712276502225507
2002-05-28,0.926161851669418,3.7471483622379123,3.1675825304806504,4.203679568840628,3.1690699045128223e-4,-0.0011785505194441548,0.005912179383229077,-0.01568665600976793
2002-05-29,0.9242985832756833,3.7623622308737397,3.1917101567954314,4.224218247811234,-0.0018632683937347405,0.01521386863582741,0.024127626314780937,0.020538678970606128
2002-05-31,0.9250522375427277,3.764682417529437,3.1962211343033946,4.229046842275124,7.536542670444346e-4,0.0023201866556972206,0.004510977507963254,0.004828594463889502
2002-06-03,0.9326757611234779,3.747384183486499,3.190064743014081,4.21546756964954,0.007623523580750247,-0.017298234042937732,-0.006156391289313667,-0.01357927262558345
2002-06-04,0.9437891605759648,3.7302612918927056,3.1684242813721024,4.208608115190035,0.011113399452486905,-0.017122891593793543,-0.021640461641978526,-0.006859454459505088
2002-06-05,0.9588136789540457,3.7218305542536223,3.1954024686825586,4.194746567537161,0.015024518378080831,-0.008430737639083308,0.026978187310456203,-0.013861547652874506
2002-06-06,0.9714605030076261,3.7125959807312525,3.194173212227829,4.196738569642103,0.012646824053580419,-0.009234573522369782,-0.0012292564547298213,0.0019920021049424363
2002-06-07,0.9823780530015767,3.6896291730044823,3.1962211343033946,4.174604900341442,0.01091754999395056,-0.022966807726770178,0.002047922075565811,-0.022133669300661296
2002-06-10,0.9695281352565721,3.7128400915587796,3.1917101567954314,4.181700692277563,-0.012849917745004547,0.023210918554297244,-0.004510977507963254,0.007095791936120754
2002-06-11,0.9807292480113928,3.6965995771290743,3.1763857732472487,4.178665757662876,0.011201112754820719,-0.01624051442970531,-0.015324383548182663,-0.003034934614686513
2002-06-12,1.0110916911386145,3.671478939433769,3.1552968432253294,4.169505450387811,0.030362443127221694,-0.02512063769530526,-0.02108893002191925,-0.009160307275065449
2002-06-13,0.9903587032278557,3.6694417602214613,3.194173212227829,4.134121931458399,-0.020732987910758838,-0.002037179212307727,0.038876369002499356,-0.03538351892941183
2002-06-14,0.999933106810798,3.658935577740864,3.170945291110651,4.118104504387726,0.009574403582942259,-0.010506182480597204,-0.023227921117177974,-0.016017427070672774
2002-06-17,0.9866746354272451,3.671733295278966,3.195811885269649,4.13200099132871,-0.01325847138355285,0.012797717538101772,0.02486659415899828,0.013896486940984332
2002-06-18,0.9820784724121582,3.653770277000368,3.1747149290824312,4.120255010036317,-0.004596163015086918,-0.017963018278597698,-0.021096956187217852,-0.01174598129239346
2002-06-19,0.9943622672943105,3.6566144935266607,3.190064743014081,4.118104504387726,0.012283794882152366,0.00284421652629252,0.015349813931649692,-0.0021505056485908725
2002-06-20,1.0117827133333759,3.643358938812127,3.175968323856924,4.146753646239252,0.01742044603906534,-0.01325555471453388,-0.01409641915715687,0.028649141851525783
2002-06-21,1.026399954554185,3.6325736179028416,3.1793030497483774,4.13200099132871,0.014617241220809207,-0.01078532090928519,0.0033347258914533384,-0.014752654910541452
2002-06-24,1.0391807048986832,3.6304555339762192,3.19744787745458,4.148843558975296,0.012780750344498104,-0.0021180839266223828,0.018144827706202626,0.016842567646585316
2002-06-25,1.029440829806811,3.615501984309161,3.1855258451866466,4.134121931458399,-0.009739875091872241,-0.014953549667058308,-0.011922032267933425,-0.014721627516896874
2002-06-26,1.050262027727063,3.5937442589988975,3.170105660498771,4.127745730689882,0.020821197920251944,-0.02175772531026343,-0.015420184687875427,-0.00637620076851686
2002-06-27,1.050576839629553,3.596215769250517,3.1888289035159043,4.126678998817895,3.148119024900531e-4,0.002471510251619513,0.01872324301713313,-0.0010667318719868035
2002-06-28,1.0453521490272257,3.5984075509498608,3.175968323856924,4.119180335296228,-0.00522469060232722,0.0021917816993437533,-0.012860579658980242,-0.007498663521666948
2002-07-01,1.0506467843732339,3.5796224681769866,3.1675825304806504,4.146753646239252,0.0052946353460081585,-0.018785082772874162,-0.008385793376273654,0.02757331094302362
2002-07-02,1.069561024274106,3.6136169696133895,3.1888289035159043,4.189749056039125,0.018914239900872154,0.033994501436402924,0.021246373035253896,0.042995409799873485
2002-07-03,1.051415853837135,3.58407433974781,3.1871787381249463,4.154049192637164,-0.01814517043697106,-0.02954262986557943,-0.0016501653909579694,-0.03569986340196163
2002-07-08,1.0546952316016531,3.587123545159549,3.190476350346503,4.161291820646356,0.0032793777645181432,0.003049205411739031,0.003297612221556445,0.007242628009191954
2002-07-10,1.0487565569832058,3.6165775423585313,3.1954024686825586,4.191751028131064,-0.005938674618447326,0.02945399719898223,0.004926118336055829,0.030459207484708095
2002-07-11,1.0378709933789232,3.679586407202344,3.2378938307039626,4.229046842275124,-0.010885563604282611,0.06300886484381252,0.04249136202140402,0.037295814144060024
2002-07-12,1.0348556839764047,3.6262058595858777,3.2232661731694936,4.188746488501358,-0.0030153094025184846,-0.053380547616466156,-0.01462765753446904,-0.04030035377376606
2002-07-15,1.0457387990610416,3.6041382256588457,3.1747149290824312,4.171548320813544,0.010883115084636907,-0.022067633927032038,-0.04855124408706235,-0.01719816768781346
2002-07-16,1.0533010659581068,3.6065842113871063,3.1780538303479458,4.177652088276117,0.007562266897065184,0.0024459857282606023,0.0033389012655145045,0.006103767462573018
2002-07-17,1.0571998420875626,3.6008675767907232,3.1855258451866466,4.18673848630752,0.003898776129455772,-0.005716634596383052,0.007472014838700858,0.009086398031402432
2002-07-18,1.0568175990110642,3.5854614949154477,3.1912990570979662,4.142560751884012,-3.8224307649836753e-4,-0.015406081875275479,0.005773211911319631,-0.04417773442350725
2002-07-19,1.0533010659581068,3.579901291544191,3.1851121947153915,4.1372948101094735,-0.0035165330529574046,-0.005560203371256733,-0.006186862382574709,-0.005265941774538874
2002-07-22,1.0583456954395547,3.5650154668915506,3.1763857732472487,4.160260376786637,0.005044629481447904,-0.014885824652640434,-0.008726421468142842,0.022965566677163096
2002-07-23,1.069252133361623,3.5743099993708003,3.17220341666977,4.167458319928015,0.010906437922068246,0.009294532479249717,-0.004182356577478785,0.007197943141378005
2002-07-24,1.0810930524491718,3.5464514609816584,3.1633631149379418,4.146753646239252,0.011840919087548807,-0.027858538389141874,-0.008840301731828148,-0.02070467368876283
2002-07-25,1.09266128317467,3.5504790843779097,3.1548704948922883,4.1581942130431955,0.011568230725498285,0.00402762339625129,-0.008492620045653432,0.011440566803943675
2002-07-26,1.1044949518262652,3.5386377907833935,3.150596984114906,4.159227867951927,0.011833668651595186,-0.011841293594516245,-0.004273510777382139,0.0010336549087313074
2002-07-29,1.1457820931444995,3.4937765629552486,3.0832851705618523,4.13518067664267,0.0412871413182343,-0.044861227828144834,-0.06731181355305393,-0.02404719130925681
2002-07-30,1.1845453066598377,3.4613513044819024,3.0610517396746335,4.1309388725188025,0.03876321351533818,-0.03242525847334621,-0.02223343088721874,-0.004241804123867432
2002-07-31,1.232122847742282,3.4314032237192214,3.0291670496402285,4.1256112093243935,0.047577541082444386,-0.029948080762681073,-0.03188469003440497,-0.005327663194409027
2002-08-01,1.2022212712871296,3.518091133133655,3.1175073304799117,4.140457733743514,-0.029901576455152457,0.0866879094144335,0.08834028083968315,0.014846524419120044
2002-08-02,1.108628623943598,3.5700959181239695,3.171364842197149,4.153010168091579,-0.09359264734353157,0.05200478499031469,0.053857511717237294,0.012552434348065411
2002-08-05,1.1227193640113429,3.506757877322648,3.1161784266298582,4.1330620641446085,0.0140907400677448,-0.06333804080132133,-0.05518641556729076,-0.01994810394697044
2002-08-06,1.1653359207110179,3.5389282773504322,3.1463051320333655,4.1372948101094735,0.04261655669967501,0.03217040002778404,0.03012670540350726,0.004232745964865003
